Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1992:Q2,ageunder40,2697854,4194423,1579955,655945,262607,415200,221223,408959,650534,1496569,1096941,379769,19859
1992:Q3,age70plus,4603036,4707181,1211437,258556,536085,535858,6261,427068,1731916,104145,57323,23508,23314
1992:Q3,age55to69,8164394,8779638,2106820,520857,1203229,1669074,370738,1080240,1828680,615244,426382,122199,66663
1992:Q3,age40to54,7988155,9540129,2633374,744075,877085,1829480,782142,1133210,1540763,1551974,1203923,270430,77621
1992:Q3,ageunder40,2714396,4227616,1612357,648053,270711,420542,226481,400691,648781,1513220,1107700,385797,19723
1992:Q4,age70plus,4740556,4848738,1224267,263432,629762,554147,8015,434155,1734959,108182,62503,23410,22269
1992:Q4,age55to69,8373996,8997778,2125440,527156,1335732,1711711,385285,1075712,1836742,623783,432607,122414,68762
1992:Q4,age40to54,8213931,9807802,2682150,751473,1003136,1866366,805745,1138069,1560864,1593872,1233646,282392,77834
1992:Q4,ageunder40,2754935,4282941,1624780,651194,291137,435348,239616,388320,652547,1528007,1111597,396554,19856
1993:Q1,age70plus,4907646,5019103,1325160,271717,666966,565831,11291,448378,1729761,111457,67839,19546,24072
1993:Q1,age55to69,8416562,9036785,2085043,517964,1366914,1737704,405153,1086577,1837431,620223,431355,114704,74164
1993:Q1,age40to54,8333573,9951805,2687588,744654,1056689,1889444,837478,1164561,1571390,1618231,1254119,284656,79456
1993:Q1,ageunder40,2764419,4274014,1583134,672066,293348,443652,254379,383334,644101,1509594,1100874,388356,20364
1993:Q2,age70plus,4957192,5069376,1327716,277414,690680,577686,12388,460442,1723049,112184,71165,18109,22910
1993:Q2,age55to69,8480991,9109160,2111177,527657,1374796,1763793,414723,1092044,1824969,628168,439407,112906,75855
1993:Q2,age40to54,8473080,10133733,2745510,756860,1093572,1913566,855625,1184441,1584159,1660654,1286976,294148,79530
1993:Q2,ageunder40,2779830,4303729,1602687,674321,291509,452070,264895,375419,642828,1523899,1110280,393498,20121
1993:Q3,age70plus,5024401,5136536,1317640,282316,737981,590023,13896,473836,1720844,112135,68731,17668,25736
1993:Q3,age55to69,8603734,9246781,2143002,538519,1421818,1790850,427107,1099932,1825553,643048,447231,113745,82072
1993:Q3,age40to54,8665296,10371208,2808304,770841,1161844,1939313,878866,1208280,1603760,1705912,1317537,306916,81459
1993:Q3,ageunder40,2797731,4346877,1627353,674203,296537,460904,276631,368431,642818,1549146,1124518,404339,20289
1993:Q4,age70plus,5147300,5265672,1346805,290445,787954,601625,14490,488276,1736078,118372,71553,19392,27427
1993:Q4,age55to69,8731215,9387970,2159987,546051,1472240,1816124,433042,1109645,1850882,656755,452229,117609,86917
1993:Q4,age40to54,8856882,10611796,2865467,782588,1234406,1963849,892706,1235191,1637589,1754914,1347142,324940,82832
1993:Q4,ageunder40,2804557,4377280,1638998,682995,302100,468990,285067,362056,637074,1572723,1128254,424228,20241
1994:Q1,age70plus,5252210,5364766,1421981,298542,755716,613039,14167,505793,1755528,112556,69373,16483,26700
1994:Q1,age55to69,8730673,9388875,2147923,544606,1389941,1841089,434147,1125579,1905590,658202,455362,113399,89441
1994:Q1,age40to54,8930270,10717554,2900077,784906,1199935,1988259,899535,1271542,1673300,1787284,1372115,331373,83796
1994:Q1,ageunder40,2790551,4366475,1623162,697984,284754,476860,291128,358533,634055,1575924,1132618,422621,20685
1994:Q2,age70plus,5301076,5419751,1449349,305884,743687,624201,15366,522933,1758331,118675,75122,17383,26170
1994:Q2,age55to69,8768949,9437432,2162664,551553,1342194,1865770,441423,1140363,1933466,668483,460843,115422,92218
1994:Q2,age40to54,9030686,10867643,2954156,796344,1191468,2012264,915441,1306554,1691416,1836957,1404334,347584,85039
1994:Q2,ageunder40,2780170,4373902,1631397,705767,273383,484460,299461,354083,625350,1593732,1134323,438192,21217
1994:Q3,age70plus,5346976,5469742,1435251,311878,766581,636136,17602,537185,1765110,122767,79240,18860,24667
1994:Q3,age55to69,8885384,9564686,2192255,563658,1351416,1892726,455414,1148846,1960372,679302,466852,118720,93730
1994:Q3,age40to54,9204537,11092329,3014675,813473,1229665,2038056,942257,1332099,1722105,1887792,1436672,365687,85433
1994:Q3,ageunder40,2793724,4409918,1651918,707491,271893,492767,310952,345955,628942,1616194,1138285,456686,21223
1994:Q4,age70plus,5404506,5540092,1442728,317188,763406,647043,15979,553573,1800175,135586,85556,22439,27591
1994:Q4,age55to69,8965780,9663557,2206244,570680,1320621,1917958,448711,1161794,2037549,697777,472286,125305,100186
1994:Q4,age40to54,9305900,11252579,3060670,824794,1232878,2061417,936533,1364018,1772269,1946679,1469162,389195,88322
1994:Q4,ageunder40,2762610,4407637,1656721,711501,263466,500083,312537,339684,623645,1645027,1138936,484229,21862
1995:Q1,age70plus,5523146,5654549,1460721,324836,823487,659858,19467,568680,1797499,131403,86237,20076,25090
1995:Q1,age55to69,9112453,9809525,2212679,578510,1389087,1948419,469834,1172125,2038871,697072,474424,121848,100800
1995:Q1,age40to54,9534138,11514358,3098369,837428,1321976,2088898,974699,1391285,1801703,1980220,1493828,397677,88715
1995:Q1,ageunder40,2799454,4443894,1653169,719925,272037,509174,327122,331511,630955,1644440,1137438,484945,22057
1995:Q2,age70plus,5582133,5711531,1417282,326631,889145,678652,22923,582667,1794232,129398,83796,20972,24630
1995:Q2,age55to69,9304221,10014893,2253915,590275,1465528,1978751,493594,1180326,2052503,710672,481766,125153,103753
1995:Q2,age40to54,9789097,11819436,3161836,853212,1418939,2119518,1017845,1414199,1833887,2030339,1524446,415325,90568
1995:Q2,ageunder40,2832771,4505427,1680979,714200,281693,518080,343226,321598,645650,1672655,1148294,501676,22685
1995:Q3,age70plus,5643771,5782582,1364444,329055,969186,696754,27569,598846,1796728,138811,87810,22889,28112
1995:Q3,age55to69,9474406,10204192,2243773,598759,1563228,2008650,521329,1193417,2075035,729786,489577,129411,110798
1995:Q3,age40to54,9982951,12070569,3150993,864910,1535530,2148065,1066553,1443528,1860991,2087618,1558282,435290,94046
1995:Q3,ageunder40,2804445,4503865,1653928,712265,294580,526299,360694,313650,642450,1699420,1154102,522009,23309
1995:Q4,age70plus,5803633,5941283,1398513,329386,1037677,719886,28048,595159,1832614,137650,82987,27265,27398
1995:Q4,age55to69,9728953,10481746,2261700,609365,1697241,2037222,544531,1208105,2123582,752794,501198,143931,107665
1995:Q4,age40to54,10205966,12328790,3176774,879014,1640279,2169655,1104258,1458255,1900555,2122824,1571945,451119,99760
1995:Q4,ageunder40,2851399,4586869,1656191,711489,325985,533338,376686,341092,642088,1735469,1163795,545844,25830
1996:Q1,age70plus,5924469,6064015,1450007,332028,1071710,741973,28277,589018,1851002,139546,78758,24910,35878
1996:Q1,age55to69,9919013,10698034,2280868,621086,1779921,2064560,567277,1218425,2165897,779021,519282,147340,112399
1996:Q1,age40to54,10381430,12529011,3207083,894347,1698903,2188045,1140840,1464459,1935333,2147581,1595158,449753,102670
1996:Q1,ageunder40,2929991,4679444,1659150,714961,348438,539325,392404,365472,659695,1749454,1185108,540203,24143
1996:Q2,age70plus,5980238,6126667,1460483,329372,1102143,763948,26725,579819,1864177,146429,82555,26978,36896
1996:Q2,age55to69,10107081,10910409,2315951,633141,1857501,2092655,582184,1223096,2205881,803329,535125,157165,111039
1996:Q2,age40to54,10494278,12681243,3244897,908485,1752943,2205552,1164528,1460179,1944659,2186964,1618687,459405,108872
1996:Q2,ageunder40,2973317,4748207,1675246,707833,369607,545122,404497,386221,659681,1774890,1195294,553031,26565
1996:Q3,age70plus,6002461,6156244,1484496,329246,1093882,785802,25956,572121,1864742,153783,87315,28929,37539
1996:Q3,age55to69,10240396,11067793,2347224,646456,1875918,2121350,600782,1231418,2244646,827397,551723,166786,108888
1996:Q3,age40to54,10564473,12790356,3280229,924320,1754253,2222325,1193642,1460725,1954862,2225883,1643871,468846,113166
1996:Q3,ageunder40,3028696,4827716,1686925,705197,380114,550719,418110,408362,678289,1799020,1205929,565287,27804
1996:Q4,age70plus,6163811,6324290,1558811,330803,1135975,805031,34829,575078,1883763,160479,87790,31792,40897
1996:Q4,age55to69,10487757,11342209,2355868,654096,1971862,2144886,652864,1262012,2300622,854452,567442,178508,108502
1996:Q4,age40to54,10778960,13040366,3298224,933137,1824989,2232702,1273221,1496935,1981157,2261406,1665270,481319,114817
1996:Q4,ageunder40,3096554,4922874,1676810,709958,403621,553839,444432,441654,692561,1826320,1217630,582259,26431
1997:Q1,age70plus,6176203,6339628,1604838,332303,1132680,826662,30886,579240,1833020,163425,90805,28522,44098
1997:Q1,age55to69,10569379,11438894,2373703,665913,1997478,2174377,659418,1295376,2272629,869515,581197,178660,109658
1997:Q1,age40to54,10842433,13126708,3319785,946953,1833460,2248549,1283541,1537384,1957036,2284275,1685118,476468,122689
1997:Q1,ageunder40,3186879,5010242,1674078,711931,414430,559051,452872,475768,722112,1823363,1223352,570525,29486
1997:Q2,age70plus,6395549,6567550,1618042,328012,1312612,851041,41082,574189,1842572,172001,93732,29466,48803
1997:Q2,age55to69,11054554,11949961,2415891,677279,2309532,2210412,732404,1310102,2294341,895407,596966,186625,111816
1997:Q2,age40to54,11289505,13610804,3365662,959010,2096740,2270889,1400154,1547128,1971221,2321299,1708417,483661,129221
1997:Q2,ageunder40,3316008,5158283,1693965,702739,475206,566631,489855,499698,730189,1842275,1232808,578286,31181
1997:Q3,age70plus,6538861,6724260,1629590,326266,1412870,874680,48689,573370,1858796,185400,99191,30653,55556
1997:Q3,age55to69,11424971,12353718,2456307,691655,2498262,2245008,791352,1333614,2337520,928747,619533,195396,113818
1997:Q3,age40to54,11625954,13991759,3409261,975515,2250949,2291759,1494142,1571472,1998661,2365805,1744813,492115,128877
1997:Q3,ageunder40,3415558,5283891,1711478,696624,514010,573413,519927,527737,740702,1868334,1253469,587641,27224
1997:Q4,age70plus,6679933,6879825,1722474,329175,1433220,895505,43702,582370,1873378,199892,109049,33387,57456
1997:Q4,age55to69,11615009,12564993,2469178,699685,2562757,2273347,791504,1377247,2391275,949984,630404,205491,114089
1997:Q4,age40to54,11768856,14176580,3439261,985047,2296385,2306433,1494670,1629626,2025157,2407724,1766087,503647,137990
1997:Q4,ageunder40,3485221,5367015,1704310,704119,530939,577544,524962,565615,759526,1881794,1248698,601640,31456
1998:Q1,age70plus,6964872,7175679,1758270,327719,1639129,923846,55534,580378,1890803,210806,118987,30358,61461
1998:Q1,age55to69,12198739,13164143,2518133,712563,2917577,2318328,868632,1398275,2430635,965404,644936,205090,115378
1998:Q1,age40to54,12337518,14775078,3505092,1000342,2600110,2339448,1618876,1651231,2059979,2437560,1794474,499041,144045
1998:Q1,ageunder40,3662805,5536297,1730704,699512,597873,588237,561701,591587,766683,1873492,1251093,589554,32845
1998:Q2,age70plus,7088748,7309159,1816896,327923,1662116,942145,51483,577516,1931080,220412,121398,32950,66064
1998:Q2,age55to69,12451726,13450894,2573253,725316,2986727,2363055,879072,1417291,2506180,999168,666080,216673,116415
1998:Q2,age40to54,12554158,15044553,3589060,1016371,2653481,2375766,1638665,1670592,2100618,2490395,1829771,512658,147966
1998:Q2,ageunder40,3719208,5627889,1763855,698144,615214,600029,571815,616265,762567,1908681,1270889,605463,32329
1998:Q3,age70plus,6845771,7072179,1783228,323989,1441859,956608,30669,572789,1963037,226408,126625,34642,65141
1998:Q3,age55to69,12295469,13320060,2662088,746668,2668733,2398754,813767,1432121,2597929,1024591,685785,226078,112728
1998:Q3,age40to54,12336010,14877944,3697302,1043717,2365934,2404237,1537889,1684364,2144501,2541934,1866185,523566,152183
1998:Q3,ageunder40,3717642,5654005,1826639,682396,564614,608272,551384,638627,782073,1936364,1286244,616433,33687
1998:Q4,age70plus,7342625,7571029,1891958,333511,1757130,954434,59425,594356,1980215,228403,126163,36963,65277
1998:Q4,age55to69,12951290,13997960,2696715,746455,3119908,2429272,936317,1468596,2600696,1046670,700592,229874,116204
1998:Q4,age40to54,13113362,15723253,3792333,1055905,2771900,2500073,1723033,1696638,2183372,2609891,1913142,542815,153934
1998:Q4,ageunder40,3807485,5791422,1831909,697928,651702,610205,578032,613590,808056,1983938,1317546,631621,34771
1999:Q1,age70plus,7400287,7626201,1903249,336726,1767899,947307,67896,607082,1996043,225915,123277,35468,67170
1999:Q1,age55to69,13038321,14097427,2759209,752359,3090787,2448460,971021,1486824,2588767,1059107,712802,226339,119966
1999:Q1,age40to54,13319045,15978982,3901624,1075652,2753456,2586422,1770698,1680773,2210357,2659937,1955223,551195,153519
1999:Q1,ageunder40,3763369,5771488,1860854,696570,654324,607785,570914,580859,800183,2008119,1345374,629397,33348
1999:Q2,age70plus,7661903,7895250,1974738,345560,1945946,941733,80462,629782,1977029,233347,120480,36554,76313
1999:Q2,age55to69,13352401,14440857,2809534,757041,3322738,2471108,1026590,1525699,2528147,1088456,728645,227934,131877
1999:Q2,age40to54,13776476,16506497,4013616,1095250,2970902,2678515,1855384,1701569,2191261,2730021,2004303,567889,157829
1999:Q2,ageunder40,3772870,5825206,1879764,707018,702328,606745,573280,559579,796491,2052337,1379771,639203,33363
1999:Q3,age70plus,7622278,7863015,1984951,351645,1860912,931897,76032,663774,1993803,240737,124729,38909,77099
1999:Q3,age55to69,13289980,14402898,2892100,768209,3149886,2484461,1002528,1588232,2517482,1112917,747404,231315,134198
1999:Q3,age40to54,13847934,16655414,4155679,1123150,2824512,2761634,1810599,1763562,2216278,2807481,2064135,588002,155344
1999:Q3,ageunder40,3713148,5812746,1927110,707728,678495,601995,544435,550794,802189,2099598,1414957,653669,30972
1999:Q4,age70plus,8163532,8439007,2058431,359744,2276915,931279,97573,687657,2027407,275475,139131,42210,94134
1999:Q4,age55to69,14119862,15263596,2944830,772379,3745430,2518945,1107920,1630334,2543759,1143735,755996,234148,153591
1999:Q4,age40to54,14830060,17715403,4273108,1141896,3375060,2868612,1982833,1791662,2282232,2885343,2114772,608568,162003
1999:Q4,ageunder40,3884750,6008296,1946842,717102,789772,605291,568954,532811,847524,2123546,1424577,668696,30273
2000:Q1,age70plus,8358615,8664223,2115204,369115,2421917,924981,107649,696483,2028874,305608,155206,41640,108762
2000:Q1,age55to69,14448657,15608705,3041769,784031,3926092,2541522,1156324,1641796,2517171,1160048,759752,229059,171237
2000:Q1,age40to54,15329295,18273048,4450519,1170571,3550084,2962104,2060728,1767846,2311195,2943753,2158062,617182,168509
2000:Q1,ageunder40,3968843,6088715,2007292,724211,827392,603642,570485,500957,854736,2119873,1423711,665883,30279
2000:Q2,age70plus,8325825,8634098,2191534,379066,2296404,915285,105763,727375,2018671,308272,162828,45098,100346
2000:Q2,age55to69,14346007,15521119,3141696,794870,3701932,2557593,1148354,1699870,2476803,1175112,776989,233477,164646
2000:Q2,age40to54,15382963,18402833,4636547,1197536,3352111,3047034,2044033,1821729,2303843,3019870,2217031,639818,163021
2000:Q2,ageunder40,3920716,6084985,2069444,733240,793758,599072,550266,491757,847447,2164269,1452256,683378,28635
2000:Q3,age70plus,8388054,8712401,2207531,383865,2301913,907709,109200,763607,2038575,324346,171474,50480,102392
2000:Q3,age55to69,14539325,15743331,3257986,807774,3678479,2579821,1168303,1770133,2480835,1204006,794512,241028,168466
2000:Q3,age40to54,15719224,18823631,4824393,1225139,3334199,3136701,2073497,1894274,2335427,3104406,2275995,667404,161007
2000:Q3,ageunder40,3929663,6144314,2142598,731406,794334,596360,541703,488300,849613,2214651,1479830,708161,26660
2000:Q4,age70plus,8363100,8676101,2323664,395066,2019978,896505,100238,790400,2150250,313000,171325,56545,85130
2000:Q4,age55to69,14320722,15536586,3344156,815527,3225661,2595650,1126295,1822032,2607266,1215864,811024,250692,154148
2000:Q4,age40to54,15576001,18752652,4992834,1245605,2917126,3215975,1996436,1933086,2451590,3176651,2324382,697442,154827
2000:Q4,ageunder40,3819477,6093162,2188064,745559,716218,590569,509263,476274,867214,2273685,1510053,736587,27045
2001:Q1,age70plus,8371755,8671099,2468929,403357,1802928,888337,83736,811981,2211831,299343,172479,55843,71021
2001:Q1,age55to69,14205675,15420562,3509713,824354,2873200,2620370,1051137,1864525,2677263,1214887,825690,248309,140888
2001:Q1,age40to54,15586231,18805586,5284497,1265084,2588534,3301237,1863807,1952514,2549912,3219355,2368099,708167,143089
2001:Q1,ageunder40,3820073,6116359,2306619,753938,653017,587424,465644,459898,889819,2296286,1535092,737405,23789
2001:Q2,age70plus,8672801,8964950,2521434,407910,1973111,912087,93044,833785,2223580,292150,163181,56584,72385
2001:Q2,age55to69,14616313,15873863,3612913,833378,3110515,2645497,1100250,1909173,2662137,1257551,860930,252311,144310
2001:Q2,age40to54,16065100,19367391,5440870,1281807,2795762,3381399,1934869,1971137,2561546,3302291,2435669,726168,140454
2001:Q2,ageunder40,3832877,6206665,2358613,755684,699813,586410,469038,444318,892790,2373788,1602420,749186,22182
2001:Q3,age70plus,8467962,8807685,2547317,411322,1653889,932466,76054,854891,2331745,339723,182853,58723,98147
2001:Q3,age55to69,14273778,15589386,3732999,845749,2610567,2665368,1021583,1954285,2758836,1315607,887074,253718,174815
2001:Q3,age40to54,15705928,19108817,5601927,1300260,2325728,3449270,1793393,1985280,2652959,3402888,2506876,742230,153782
2001:Q3,ageunder40,3709953,6126905,2421055,753982,605308,582447,425621,428617,909874,2416952,1633699,759679,23574
2001:Q4,age70plus,8896727,9185021,2613688,432321,1866737,979435,88832,851080,2352928,288294,145248,68956,74090
2001:Q4,age55to69,14918177,16258577,3851856,862725,2960844,2758650,1090076,1943088,2791339,1340400,916815,274368,149217
2001:Q4,age40to54,16179545,19633529,5722659,1307888,2647194,3444226,1864592,1971487,2675483,3453983,2557405,762086,134492
2001:Q4,ageunder40,3744087,6256349,2467485,761326,656054,578038,437274,440806,915365,2512262,1705467,786417,20378
2002:Q1,age70plus,9061078,9376749,2699802,450484,1863291,1020761,99786,858946,2383680,315672,168002,73440,74230
2002:Q1,age55to69,15224410,16587910,3976499,875213,2986399,2841957,1144977,1958104,2804760,1363500,937216,275888,150396
2002:Q1,age40to54,16296375,19818337,5844607,1306040,2668900,3419554,1906087,1995294,2677855,3521962,2635883,755915,130164
2002:Q1,ageunder40,3798170,6317446,2515491,766536,643328,568539,442378,463497,917677,2519276,1721307,778274,19695
2002:Q2,age70plus,9026362,9358469,2780458,470817,1664560,1060860,88097,862160,2431517,332108,185335,81806,64967
2002:Q2,age55to69,15132265,16529210,4099085,891072,2712265,2925171,1091165,1964665,2845787,1396945,969183,286324,141438
2002:Q2,age40to54,15899303,19505407,5948650,1306776,2416397,3387282,1774016,2000778,2671508,3606104,2725420,761632,119052
2002:Q2,ageunder40,3694178,6258959,2557118,774307,576413,557720,409877,481942,901581,2564781,1759190,787882,17709
2002:Q3,age70plus,8819909,9154523,2780104,487576,1332349,1101546,75173,871209,2506565,334614,185504,88717,60393
2002:Q3,age55to69,14891148,16338655,4263403,915469,2222038,3012356,1028506,1985018,2911865,1447508,1010938,298243,138327
2002:Q3,age40to54,15377272,19071749,6076693,1316181,1970668,3352729,1630493,2024530,2700455,3694477,2814202,767143,113132
2002:Q3,ageunder40,3563118,6200878,2629071,771541,471344,547140,375112,505708,900961,2637759,1822976,797505,17278
2002:Q4,age70plus,9033022,9378270,2795489,502592,1408076,1147323,85281,855550,2583959,345248,188897,96999,59352
2002:Q4,age55to69,15393982,16899038,4428509,936580,2375118,3113922,1095047,1953294,2996568,1505056,1053811,312453,138792
2002:Q4,age40to54,15552847,19339137,6199448,1318943,2099925,3327907,1686833,1962569,2743511,3786290,2903666,775572,107052
2002:Q4,ageunder40,3561818,6274806,2697952,768089,483441,540554,385752,507228,891789,2712987,1884754,811984,16249
2003:Q1,age70plus,9140653,9494281,2895263,519583,1309947,1185503,88759,873314,2621912,353629,187877,99362,66390
2003:Q1,age55to69,15551131,17109476,4565760,948478,2251412,3200459,1123285,1994779,3025303,1558345,1093643,316706,147996
2003:Q1,age40to54,15460106,19316380,6298266,1308254,1982014,3281713,1680844,2013968,2751322,3856274,2981470,768293,106511
2003:Q1,ageunder40,3557281,6320697,2741406,773278,446123,527600,382510,539109,910671,2763416,1942342,804761,16313
2003:Q2,age70plus,9560651,9970527,2956386,536853,1549515,1227598,109832,884950,2705393,409876,200226,106110,103540
2003:Q2,age55to69,16353682,18021935,4728190,967509,2679047,3298629,1249531,2024236,3074793,1668254,1150575,328933,188746
2003:Q2,age40to54,15962971,19947796,6412778,1305956,2347563,3243801,1816373,2044018,2777307,3984824,3094317,772609,117898
2003:Q2,ageunder40,3645597,6495017,2801964,775776,500734,517824,411073,565663,921983,2849419,2018380,814278,16761
2003:Q3,age70plus,9696240,10131867,2963925,552548,1632314,1267545,117056,895677,2702803,435627,228075,114764,92788
2003:Q3,age55to69,16884418,18606743,4920361,993745,2857964,3394258,1301833,2052845,3085737,1722325,1201318,341426,179581
2003:Q3,age40to54,16103921,20195114,6545315,1311939,2490979,3199863,1839633,2071033,2736352,4091193,3205986,777703,107504
2003:Q3,ageunder40,3687599,6601539,2882703,772639,510480,506363,414769,591649,922936,2913940,2072484,825783,15673
2003:Q4,age70plus,10110304,10545616,3002671,569910,1831869,1309061,137206,910224,2784675,435312,225589,121937,87786
2003:Q4,age55to69,17772447,19559941,5110090,1018537,3234510,3496118,1426054,2091049,3183582,1787494,1252332,356478,178684
2003:Q4,age40to54,16603716,20792459,6677545,1315571,2801835,3159902,1962916,2111466,2763225,4188743,3292905,785020,110818
2003:Q4,ageunder40,3754866,6758664,2958832,773647,547264,496352,440713,621404,920451,3003797,2144049,839497,20251
2004:Q1,age70plus,10724835,11176076,3115011,591111,1921074,1361828,143580,933961,3109511,451240,233633,124880,92727
2004:Q1,age55to69,18876993,20717570,5352462,1044572,3436377,3627717,1478897,2151084,3626461,1840577,1293586,360941,186050
2004:Q1,age40to54,17176768,21432774,6898920,1320915,2959075,3148251,1982426,2183768,2939420,4256006,3370855,777668,107483
2004:Q1,ageunder40,3900936,6945268,3077390,781159,554655,495711,443885,659872,932596,3044332,2191625,832983,19724
2004:Q2,age70plus,10722620,11209305,3126703,606763,1876119,1382344,148629,970427,3098319,486684,255470,130383,100831
