Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2003:Q2,Silent,24233892,7807479,6543884,1263595,16426414,2342318,776729,1245943,809769,436173,388833,311981,76852,3868467,378207,186721,759183,3695020,2574029,210965,1582793,1574906,1019313,330602,-7429,232420,7887,22651100,34161085
2003:Q2,BabyBoom,25040683,9567704,7919379,1648325,15472979,1413592,561728,448587,261136,187451,188297,156011,32286,2918739,459894,696414,1679336,4260141,2588004,258247,4903737,4893628,3760072,965685,-6664,174535,10109,20136946,44026267
2003:Q2,GenX,5055237,3031055,2386326,644729,2024182,398484,80316,43924,27436,16487,16698,16563,135,289471,151939,47851,216818,332691,350364,95624,2379056,2375499,1662996,700219,-1747,14031,3557,2676181,29059502
2003:Q2,Millennial,105462,79174,49729,29445,26288,7428,1038,661,661,0,1,0,1,182,6957,0,485,0,6470,3066,46787,46632,21118,25424,0,90,155,58675,2542100
2003:Q3,Silent,24470276,7894654,6610447,1284207,16575622,2357498,747864,1224830,861864,362965,380976,304777,76199,4003502,396399,184795,757006,3735477,2569176,218098,1581731,1573620,1035847,339177,-10969,209565,8111,22888545,34004947
2003:Q3,BabyBoom,25722163,9859674,8196184,1663490,15862488,1403245,543390,455707,283724,171983,178569,145562,33007,3146364,467958,717799,1726898,4300097,2657351,265110,4981692,4971619,3835327,971492,-9670,174470,10073,20740471,44004775
2003:Q3,GenX,5228156,3104565,2453833,650731,2123592,399969,76109,43217,28441,14776,16761,16438,322,341327,151447,53502,232501,332455,376239,100067,2539456,2536068,1805700,720029,-2480,12820,3388,2688700,29415101
2003:Q3,Millennial,114668,84281,51839,32442,30388,7944,1374,1312,808,504,0,0,0,544,6490,0,791,0,8438,3494,60206,60055,30990,28978,0,88,151,54462,2838585
2003:Q4,Silent,25076310,7990992,6691870,1299122,17085318,2382262,724774,1322916,919783,403133,377094,300821,76273,4325648,414183,181373,784998,3775837,2570501,225731,1579162,1570853,1039821,347664,9156,174213,8309,23497148,33846811
2003:Q4,BabyBoom,26807830,10124824,8444183,1680641,16683006,1423889,530516,504961,311542,193419,171715,137802,33913,3599669,475496,753050,1863215,4349267,2738687,272541,5125935,5115933,3957863,978110,7742,172218,10002,21681894,43984308
2003:Q4,GenX,5642699,3217849,2556349,661500,2424849,412097,73555,46398,29802,16596,16980,16577,403,488508,150456,68258,313542,336329,413857,104869,2645478,2642314,1886213,743603,2042,10455,3164,2997221,29758195
2003:Q4,Millennial,129841,93138,56736,36401,36703,9024,1716,972,972,0,0,0,0,1654,5821,0,2453,0,11096,3968,64771,64627,30978,33555,18,76,143,65070,3144877
2004:Q1,Silent,25876460,8163343,6852978,1310365,17713117,2422231,701151,1714248,1293494,420754,399475,322171,77304,4458704,427360,178548,780204,3816570,2586361,228264,1582886,1574363,1042654,345920,8369,177420,8523,24293574,33683541
2004:Q1,BabyBoom,28126042,10457551,8753734,1703817,17668491,1491774,517062,884958,677463,207495,188024,152933,35091,3853347,474800,780228,1903881,4450798,2848254,275365,5200424,5190472,4039448,965801,6973,178249,9953,22925618,43968120
2004:Q1,GenX,6115478,3451148,2769456,681692,2664330,440934,70868,77109,59386,17723,19339,18998,341,556768,144475,78196,324720,366138,478905,106878,2738100,2735152,1972529,749308,1810,11504,2949,3377378,30087465
2004:Q1,Millennial,153708,109499,67615,41884,44209,11187,2084,754,754,0,0,0,0,2364,5357,130,2880,0,15165,4290,70746,70614,35069,35443,18,85,131,82962,3460621
2004:Q2,Silent,25950048,8298988,6960715,1338273,17651061,2449621,676212,1635894,1254960,380934,416383,337972,78411,4376667,442656,176591,772958,3851123,2622261,230695,1611072,1602122,1059274,349298,8180,185369,8950,24338976,33512002
2004:Q2,BabyBoom,28795745,10872208,9148253,1723954,17923537,1522928,502369,797272,596169,201103,199914,163600,36314,3860194,478210,798494,1937474,4551590,2996869,278223,5305505,5295307,4139510,963718,6727,185353,10197,23490241,43959463
2004:Q2,GenX,6330036,3560348,2872038,688309,2769688,456732,67860,68288,51366,16922,21340,21077,263,516631,140480,82248,330428,394719,582127,108834,2896817,2893743,2116129,762890,1721,13004,3074,3433219,30401590
2004:Q2,Millennial,165711,111787,67212,44574,53924,12729,2476,2013,1094,920,101,101,0,2268,4484,175,3219,493,21360,4605,84184,84078,45327,38633,20,98,106,81526,3785460
2004:Q3,Silent,26250748,8469911,7132600,1337312,17780836,2467548,651621,1732998,1316292,416705,415392,336098,79294,4335989,457176,173903,759306,3883888,2666121,236895,1614698,1605433,1069113,358778,-2330,179872,9265,24636050,33329059
2004:Q3,BabyBoom,29522825,11171753,9433062,1738692,18351072,1528983,488095,859203,636915,222288,194426,156922,37504,3921337,480489,821867,1952043,4657066,3162745,284817,5429156,5418857,4256819,974212,-1915,189741,10299,24093669,43961592
2004:Q3,GenX,6731736,3824556,3123662,700894,2907180,463246,64998,72129,53421,18708,21714,21500,214,497171,135428,89821,321601,425422,702634,113016,3032640,3029624,2229093,787702,-474,13303,3016,3699096,30699252
2004:Q3,Millennial,198102,134692,83753,50939,63410,13730,2884,1589,1276,313,0,0,0,2322,3467,372,3211,1620,29128,5088,94739,94660,50378,44182,-3,102,79,103363,4119038
2004:Q4,Silent,26736236,8619305,7273646,1345659,18116931,2481546,650258,1702945,1400076,302869,436524,356368,80156,4626117,459082,166659,795993,3831152,2721727,244928,1677097,1667824,1097188,364158,-3072,209550,9272,25059139,33132229
2004:Q4,BabyBoom,30860032,11510327,9748112,1762215,19349705,1617275,490891,964931,779374,185557,228132,188679,39453,4254664,494222,851337,2098767,4807739,3249861,291885,5528022,5517515,4328595,995468,-2658,196110,10507,25332010,43976703
2004:Q4,GenX,7389779,4101107,3366619,734488,3288672,488336,65047,84548,68863,15685,25919,25919,0,608055,145817,113105,395592,510149,733142,118961,3199258,3195998,2372527,807965,-691,16196,3260,4190521,30979470
2004:Q4,Millennial,228351,147003,91194,55809,81348,16465,3141,4321,1209,3113,717,604,113,4191,3326,908,5046,3305,34081,5847,113577,113492,60838,52529,-7,132,85,114774,4460953
2005:Q1,Silent,26820915,8755865,7414160,1341705,18065051,2492731,628575,1651611,1346412,305198,424454,343587,80867,4658657,454668,161998,790294,3775382,2777010,249672,1673161,1663929,1111949,352704,-8811,208087,9232,25147755,32921643
2005:Q1,BabyBoom,31420545,11777556,9995460,1782097,19642989,1705682,474628,940659,745561,195098,227782,186366,41416,4275069,496442,859754,2116117,4910085,3340674,296095,5678121,5667465,4492310,987587,-8105,195673,10656,25742424,44002764
2005:Q1,GenX,7769713,4407974,3639076,768898,3361738,513128,59782,86405,69483,16922,26930,26930,0,575179,149287,121532,370240,570280,765907,123069,3262537,3259106,2437943,807102,-2186,16247,3431,4507175,31242625
2005:Q1,Millennial,259998,167962,105578,62384,92036,19458,3470,4723,1478,3245,601,348,253,4828,3959,799,4208,3901,39582,6507,104607,104513,46817,57581,-23,138,94,155391,4810623
2005:Q2,Silent,27120490,8894950,7569070,1325880,18225540,2489405,615146,1692549,1372235,320314,420888,339806,81082,4786210,451468,155840,802191,3717751,2841547,252546,1705263,1695968,1141060,351477,-5273,208703,9296,25415226,32698084
2005:Q2,BabyBoom,32235853,11978822,10173516,1805306,20257032,1757028,466456,1030514,819686,210828,237505,194183,43322,4418076,501425,879693,2190582,5024084,3452953,298715,5794846,5783887,4595584,997659,-5130,195774,10959,26441008,44036687
2005:Q2,GenX,8347322,4779519,3964931,814588,3567803,523693,56639,98279,79519,18760,29009,29009,0,597644,154337,138403,388246,637132,818297,126125,3425840,3422053,2589005,818015,-1459,16492,3786,4921482,31489436
2005:Q2,Millennial,309162,203667,131147,72520,105495,21508,3786,4571,1540,3031,748,347,401,6185,4446,1094,4560,4881,46607,7108,119502,119405,54050,65237,-28,145,97,189660,5167423
2005:Q3,Silent,27374742,9041394,7715125,1326269,18333348,2492302,619960,1552950,1320293,232658,412187,331748,80439,4991528,450695,150560,820994,3658208,2921871,262092,1740593,1731594,1170064,353731,-4904,212703,8999,25634149,32462333
2005:Q3,BabyBoom,33261696,12341349,10522820,1818529,20920347,1835314,476057,963372,787994,175377,242621,197567,45054,4666239,511434,892566,2289595,5135995,3598997,308155,5917597,5906834,4700338,1014838,-5087,196744,10763,27344099,44075383
2005:Q3,GenX,8939909,5063985,4228027,835958,3875924,543830,58190,95895,80194,15700,30650,30650,0,670297,162363,150243,425122,703557,902393,133386,3599177,3595645,2745240,834853,-1515,17067,3532,5340732,31720624
2005:Q3,Millennial,345090,219023,141870,77153,126067,24581,4056,7004,1840,5165,732,196,536,8340,4561,1146,5541,5892,56062,8151,137548,137429,62348,74963,-38,156,119,207542,5530725
2005:Q4,Silent,27638495,9165384,7837703,1327681,18473112,2487416,647480,1579477,1302811,276666,402589,323896,78693,5073096,447205,144771,835297,3597042,2985390,273348,1753874,1745099,1194106,355208,-2510,198296,8775,25884621,32215175
2005:Q4,BabyBoom,34195188,12682085,10846962,1835123,21513103,1895661,508662,1011285,804230,207055,247946,201434,46512,4760278,516620,909339,2376627,5249167,3717850,319669,6019055,6008383,4787257,1030663,-2785,193249,10671,28176134,44115762
2005:Q4,GenX,9415072,5330239,4469024,861216,4084832,556716,66110,104188,85140,19048,32365,32365,0,667603,167467,165091,452586,771409,959399,141899,3755927,3752528,2887812,849738,-871,15849,3399,5659145,31936909
2005:Q4,Millennial,376371,234097,151891,82206,142275,27195,4229,6561,2049,4512,668,33,635,9787,5075,1366,6275,7046,64673,9399,156426,156286,71224,84946,-29,146,140,219946,5899903
2006:Q1,Silent,28005255,9128478,7820553,1307925,18876777,2506474,645306,1572602,1311758,260844,398248,323261,74987,5515801,424088,138730,847633,3534618,3020019,273258,1800429,1791728,1224089,352155,2025,213459,8701,26204826,31957391
2006:Q1,BabyBoom,35229020,12660084,10805180,1854904,22568936,2044032,512450,1066017,858968,207049,261659,214288,47371,5338898,484197,928056,2459392,5368188,3786085,319961,6099219,6088423,4851666,1037330,2410,197016,10796,29129801,44154736
2006:Q1,GenX,9994387,5506891,4602688,904203,4487497,603076,66006,113075,93726,19348,35098,35098,0,908872,149742,181572,476579,843260,966810,143407,3947833,3944297,3070810,855155,796,17536,3536,6046554,32139012
2006:Q1,Millennial,434688,266919,173094,93825,167769,33454,4522,7317,2180,5137,795,161,633,14765,9075,1701,6925,8531,70710,9972,186278,186126,92975,92945,36,170,152,248409,6274330
2006:Q2,Silent,27893332,9155551,7847319,1308232,18737780,2494740,658518,1567374,1249475,317900,396846,327379,69467,5419383,418651,134586,839831,3470665,3064119,273067,1832827,1824209,1250672,346414,5411,221712,8618,26060504,31689764
2006:Q2,BabyBoom,35614139,12873730,11002205,1871525,22740409,2096851,532295,1058735,811722,247012,281398,233941,47458,5204420,485989,932194,2476434,5476394,3875482,320218,6217727,6206817,4961340,1039289,6971,199217,10911,29396412,44189215
2006:Q2,GenX,10131327,5666992,4736862,930129,4464335,612433,70472,116335,92680,23655,39136,38632,504,788674,152741,187201,447852,910284,994341,144865,4118230,4114568,3231609,861967,2423,18568,3662,6013096,32327652
2006:Q2,Millennial,457092,278067,178611,99456,179025,36234,4730,6099,2565,3534,1093,560,533,15026,10162,1376,5564,9769,78422,10549,205458,205293,103027,101941,138,187,165,251633,6653380
2006:Q3,Silent,27982791,9155124,7843754,1311370,18827667,2486268,683180,1525779,1253615,272164,380613,318067,62546,5561612,418479,128786,851364,3406128,3113009,272450,1860356,1851851,1268354,347457,7202,228837,8504,26122435,31413078
2006:Q3,BabyBoom,36472643,13071060,11182742,1888319,23401582,2166977,565018,1091186,860271,230914,283886,237159,46727,5393860,498227,949281,2559310,5596608,3977155,320075,6329863,6318881,5052405,1055130,10141,201206,10982,30142779,44216112
2006:Q3,GenX,10490647,5784034,4829483,954552,4706613,628150,78871,123125,100798,22327,41941,40388,1553,833330,162160,202789,471584,984896,1033708,146059,4274659,4270923,3357229,890484,3699,19511,3736,6215989,32503550
2006:Q3,Millennial,482429,283015,178807,104208,199415,39892,4831,7979,2734,5246,682,335,348,17819,10223,1671,6159,11631,87424,11103,227678,227497,108674,118370,249,204,181,254751,7036426
2006:Q4,Silent,28155963,9108439,7808393,1300046,19047524,2476558,718638,1421218,1165444,255774,368972,311488,57484,5872107,420360,122632,872332,3341127,3156129,277452,1898886,1890472,1277260,347757,12705,252750,8414,26257077,31128115
2006:Q4,BabyBoom,37371352,13122440,11220543,1901898,24248911,2239051,610931,1004947,775074,229873,290699,244135,46564,5823460,514603,969272,2676269,5723170,4070628,325882,6396524,6385436,5089132,1068670,19645,207989,11088,30974827,44232337
2006:Q4,GenX,11004206,5900109,4916196,983913,5104096,644399,91694,118201,95690,22511,44838,42595,2243,1006111,174156,220864,523252,1064239,1065331,151012,4396947,4393091,3455280,907996,7604,22212,3856,6607259,32667425
2006:Q4,Millennial,525092,301441,188789,112652,223651,43837,4767,9203,3233,5970,485,238,247,22943,9789,2160,7974,13984,96368,12141,251954,251758,118579,132293,639,247,195,273138,7422842
2007:Q1,Silent,28244785,8975482,7698848,1276634,19269302,2486163,734331,1452199,1182423,269776,364733,311736,52998,6089865,418052,117959,876719,3275134,3175871,278276,1898069,1889650,1293157,335605,8688,252200,8419,26346716,30835657
2007:Q1,BabyBoom,38044869,12968557,11051637,1916920,25076312,2387024,636561,1088541,841092,247449,307290,260794,46496,6133656,522864,978023,2737461,5836467,4121080,327345,6396708,6385378,5106509,1055754,15141,207974,11330,31648161,44234802
2007:Q1,GenX,11344204,5968029,4943313,1024716,5376175,690889,98530,130280,105664,24616,48770,45946,2824,1119063,181282,230542,530102,1137877,1055578,153263,4538959,4534808,3598373,907960,6053,22421,4151,6805245,32819999
2007:Q1,Millennial,578691,333136,206843,126293,245555,51847,4820,9072,3390,5682,727,560,167,27524,10165,2077,7923,16019,102513,12867,286247,286044,144407,140852,531,255,203,292444,7812000
2007:Q2,Silent,28163761,8869853,7607409,1262444,19293908,2458961,753980,1370513,1162845,207667,372942,324672,48270,6221266,418986,111087,897233,3206341,3196914,285686,1943400,1935102,1305718,335133,7716,286535,8298,26220361,30536489
2007:Q2,BabyBoom,38605403,12912150,10980581,1931568,25693253,2408019,667576,1068894,854614,214279,342721,296604,46117,6326716,537491,1003970,2856209,5970238,4175479,335941,6463944,6452554,5151772,1067103,15335,218343,11390,32141459,44220416
2007:Q2,GenX,11635754,6029439,4969502,1059938,5606315,686612,107338,131848,110397,21452,54960,51524,3436,1170420,192392,253898,584893,1213478,1050402,160073,4677650,4673426,3720319,920388,6387,26332,4224,6958104,32961991
2007:Q2,Millennial,623408,354075,216710,137365,269333,53718,4770,11545,3678,7867,1900,1841,59,31398,9773,3017,10073,19688,109205,14246,314980,314760,159483,154342,613,322,220,308428,8203275
2007:Q3,Silent,28305119,8746996,7494369,1252627,19558123,2439973,829978,1581287,1214473,366814,369937,325442,44494,6276643,416277,105910,903366,3138126,3207566,289061,1926264,1917981,1315094,338085,10061,254741,8282,26378855,30231391
2007:Q3,BabyBoom,39305803,12863037,10920993,1942044,26442766,2462558,767235,1306131,980939,325192,362293,316222,46071,6411770,544924,1017078,2924981,6095175,4210368,340253,6547040,6535441,5217372,1086050,23174,208845,11599,32758763,44186093
2007:Q3,GenX,11801441,6039473,4952649,1086825,5761968,695666,140238,160478,126951,33526,59208,55327,3882,1163002,199254,267628,599203,1285832,1027205,164254,4815160,4810671,3822759,954480,10194,23238,4489,6986282,33094122
2007:Q3,Millennial,642994,363423,217562,145861,279571,57427,3699,4513,3668,844,2438,2438,0,34482,10152,3267,10396,23342,114543,15313,342802,342573,164222,176937,1137,276,229,300192,8596039
2007:Q4,Silent,27759331,8559807,7325728,1234079,19199525,2464902,884210,1590357,1207438,382919,394713,351248,43466,5931636,409803,106676,865235,3134265,3122173,295553,1924870,1916767,1316426,336827,11857,251656,8103,25834461,29921213
2007:Q4,BabyBoom,39291724,12741841,10772940,1968901,26549883,2577507,853352,1309540,971934,337606,438216,394447,43769,6173838,556047,1013590,2901678,6175773,4202846,347497,6607786,6596057,5248527,1101798,26387,219345,11729,32683938,44130034
2007:Q4,GenX,11791711,6036071,4925658,1110412,5755640,735140,167243,163126,125206,37920,65445,61090,4355,1044315,200630,267685,589436,1315746,1039022,167853,4898547,4894033,3876736,978807,11107,27384,4514,6893164,33217122
2007:Q4,Millennial,709671,407714,247164,160551,301956,66685,2522,4416,4416,0,5776,5776,0,34416,11379,3695,10851,30343,114945,16929,377283,377034,183295,192044,1279,416,249,332387,8989891
2008:Q1,Silent,26961859,8284620,7056160,1228460,18677239,2491862,953495,1622597,1231654,390943,413527,370706,42821,5487246,399439,110711,804251,3129165,2965288,299658,1927415,1919169,1314052,323370,14214,267533,8245,25034445,29607062
2008:Q1,BabyBoom,38837316,12552223,10555784,1996439,26285093,2698749,961704,1360074,1014716,345358,505070,463254,41816,5780212,559244,986675,2788868,6243620,4048694,352184,6633885,6621564,5265021,1090266,30706,235571,12321,32203431,44055613
2008:Q1,GenX,11305197,5861427,4734661,1126765,5443770,777800,203207,170735,128828,41906,70606,65883,4723,844627,197240,248613,508671,1339877,912494,169899,4953951,4948830,3915330,987450,12422,33629,5121,6351245,33331760
2008:Q1,Millennial,729794,424029,253210,170819,305765,76932,736,5066,5066,0,8868,8868,0,32555,13682,2498,7574,37295,102176,18383,405451,405211,202196,200922,1489,604,240,324343,9385331
2008:Q2,Silent,26251730,8034600,6805974,1228626,18217130,2466207,919234,1629520,1259540,369980,403893,355668,48225,5219301,394029,112806,776136,3124292,2869556,302156,1866336,1858171,1307772,318456,10836,221107,8165,24385394,29290110
2008:Q2,BabyBoom,38598983,12447703,10431229,2016475,26151279,2630356,936268,1401655,1065081,336573,518263,474816,43447,5636513,572026,974988,2792123,6324401,4009550,355136,6490753,6478168,5126035,1096161,23006,232966,12584,32108230,43967494
2008:Q2,GenX,11035910,5665455,4538381,1127074,5370455,742567,189646,177022,133207,43815,68902,64633,4269,785300,199829,241612,523182,1371957,899561,170878,5019774,5014449,3977074,995309,8794,33272,5325,6016136,33438819
2008:Q2,Millennial,740235,423821,248188,175633,316414,75774,1378,5888,5746,141,9187,8795,391,33337,14795,2293,9227,45531,99273,19732,484438,484186,271989,210527,984,686,252,255797,9783082
2008:Q3,Silent,25308880,7789220,6575702,1213518,17519661,2484706,910935,1714525,1303488,411037,390956,336333,54623,4633310,385483,116258,710299,3118286,2747047,307855,1897842,1889893,1291715,309236,20047,268894,7950,23411038,28971531
2008:Q3,BabyBoom,37812274,12249469,10213280,2036189,25562805,2724240,944171,1508986,1145753,363233,522275,476846,45429,5015298,578375,955289,2647098,6392821,3912410,361843,6585607,6572963,5179851,1093018,41285,258809,12643,31226667,43870344
2008:Q3,GenX,10497051,5542946,4403712,1139234,4954105,774654,188728,191137,140648,50488,66113,62510,3603,477610,198497,227341,423422,1397872,834432,174299,5007607,5002327,3927490,1016217,15570,43051,5281,5489444,33539077
2008:Q3,Millennial,772226,452912,265083,187829,319314,85086,1382,6383,6383,0,9183,8209,973,28534,16847,1385,4546,53668,90759,21541,483451,483175,254822,225342,2046,965,276,288775,10183871
2008:Q4,Silent,24147931,7547588,6361529,1186059,16600343,2520494,986890,1811827,1380463,431365,306941,249790,57152,3823097,375167,124783,618077,3110748,2609063,313254,1724460,1716292,1272830,299418,20766,123279,8168,22423471,28652497
2008:Q4,BabyBoom,36558519,12009681,9968376,2041305,24548838,2879592,1065066,1670639,1292648,377991,407725,362368,45357,4063237,580977,902316,2389853,6441264,3779785,368384,6546883,6533546,5174985,1087671,42092,228799,13338,30011636,43768826
2008:Q4,GenX,9755335,5440064,4302497,1137567,4315271,832694,229658,210505,154720,55784,51315,47797,3518,27483,194840,183726,254405,1413024,739987,177635,4952934,4946915,3876607,1022558,15259,32490,6018,4802401,33633316
2008:Q4,Millennial,803736,492944,292618,200326,310792,99127,0,6825,6825,0,2569,1294,1275,19651,19554,0,0,61161,78486,23420,490131,489872,252838,234142,2017,875,259,313605,10588420
2009:Q1,Silent,23317566,7311803,6147146,1164657,16005764,2502419,969111,1937739,1406249,531490,274915,213693,61222,3367567,368803,126466,575901,3101651,2468446,312746,1657874,1650000,1260739,278292,16741,94227,7874,21659693,28334180
2009:Q1,BabyBoom,35791942,11811127,9764976,2046151,23980815,2844365,1060163,1782069,1347401,434668,374184,328135,46048,3638468,591303,898947,2317877,6468185,3637068,368186,6567260,6553986,5232945,1054518,33678,232846,13273,29224682,43667606
2009:Q1,GenX,9450249,5310219,4179742,1130476,4140031,811167,223781,227022,159385,67636,45165,41994,3172,0,195998,181672,221796,1416066,640784,176580,4908419,4902589,3845462,1011137,11602,34389,5829,4541831,33722316
2009:Q1,Millennial,827303,521904,311908,209996,305399,100454,0,7640,7640,0,1753,0,1753,17126,21224,0,0,67759,64830,24613,474814,474522,237881,234195,1416,1029,292,352489,10997454
2009:Q2,Silent,23176823,7101781,5947443,1154338,16075042,2493550,919977,1811706,1279482,532224,273833,208728,65104,3795894,365876,121122,598806,3094307,2286167,313804,1635976,1628666,1248906,266461,20231,93067,7311,21540846,28017754
2009:Q2,BabyBoom,36315006,11705927,9650002,2055924,24609080,2842199,1011929,1554288,1114931,439356,390739,344104,46635,4447137,608439,938230,2505894,6532136,3408161,369928,6512414,6499610,5173529,1042945,40124,243012,12805,29802592,43571349
2009:Q2,GenX,9564990,5168042,4046304,1121739,4396947,803080,202311,206826,134880,71945,44801,41961,2840,270155,201414,218986,361129,1439229,472288,176728,4912718,4907586,3851792,1003316,13443,39036,5132,4652272,33806857
2009:Q2,Millennial,852742,535225,319252,215973,317517,104046,447,9501,9501,0,2258,0,2258,28520,21892,2003,3176,77037,42569,26066,512073,511714,272586,236151,1732,1245,358,340669,11411699
2009:Q3,Silent,23260399,6922887,5777634,1145253,16337512,2483205,855668,1860690,1382940,477750,275695,206909,68786,4162519,363619,114584,622043,3086953,2196236,316299,1615182,1608130,1232396,256977,24579,94179,7053,21645216,27704391
2009:Q3,BabyBoom,37427878,11665513,9603395,2062118,25762365,2835139,942956,1727436,1312513,414923,411810,364679,47131,5211018,626917,977327,2700785,6600661,3354775,373541,6532005,6519221,5181357,1036024,48124,253716,12785,30895872,43484720
2009:Q3,GenX,10040043,5044302,3939782,1104521,4995741,792437,174679,225474,154017,71457,45043,42514,2529,672456,207630,259684,516334,1464219,459753,178032,4888469,4883484,3807089,1016765,15726,43904,4985,5151574,33887721
2009:Q3,Millennial,902164,543888,324870,219018,358277,107246,2016,10016,10016,0,2787,0,2787,40849,22364,7232,13918,87061,36994,27792,521590,521196,268608,248945,2165,1479,394,380574,11831878
2009:Q4,Silent,22873956,6772934,5648855,1124079,16101022,2509524,818507,1763761,1353861,409900,271727,199191,72536,4145049,359888,110408,615976,3078545,2106097,321541,1601544,1595208,1218597,246959,27172,102479,6336,21272412,27395264
2009:Q4,BabyBoom,37652890,11563086,9482405,2080681,26089804,2963699,910395,1642701,1262285,380416,421113,373451,47662,5400373,642448,1001243,2776545,6654298,3296288,380701,6472030,6459948,5112758,1028144,52735,266310,12083,31180860,43412385
2009:Q4,GenX,10297598,5056360,3937332,1119027,5241238,839228,160606,216735,147915,68819,44058,41865,2193,790582,211900,287141,585940,1479739,443720,181592,4895818,4891874,3803634,1022012,16741,49486,3944,5401780,33965687
2009:Q4,Millennial,997534,600820,364588,236233,396713,121199,2810,11410,11410,0,3369,0,3369,46164,23353,11345,19731,96492,30817,30024,568829,568338,306312,257902,2385,1740,491,428705,12258716
2010:Q1,Silent,22794613,6649097,5542213,1106884,16145516,2496705,737211,1877463,1407341,470123,267375,192091,75284,4224316,353723,107268,611438,3075181,2077558,317278,1586873,1580116,1197036,229291,46122,107667,6757,21207740,27091546
2010:Q1,BabyBoom,38351192,11555975,9467291,2088684,26795217,2950451,818478,1792736,1373360,419376,429915,382115,47800,5741193,653065,1018399,2859780,6799804,3354902,376493,6378486,6365417,4999104,1000537,87374,278403,13069,31972706,43359007
2010:Q1,GenX,10691420,5045905,3935986,1109919,5645515,824950,128496,236889,158031,78857,43316,41283,2033,984338,212929,308770,661330,1545530,521469,177499,4860603,4855514,3765549,1007111,28062,54792,5089,5830817,34041535
2010:Q1,Millennial,1083639,638740,393525,245215,444899,124133,4606,12326,12326,0,3871,0,3871,53907,25256,15082,26321,112712,35844,30841,612746,612302,348928,256117,5246,2010,444,470893,12692937
2010:Q2,Silent,22194665,6523674,5438432,1085243,15670991,2484597,692548,1907116,1483198,423919,265035,188201,76834,3838039,342380,108995,564489,3062809,2089183,315799,1562931,1556129,1181427,219604,48932,106166,6802,20631734,26794409
2010:Q2,BabyBoom,38188877,11527696,9434427,2093269,26661181,2939868,775223,1935085,1538050,397035,443655,396153,47502,5345095,653041,1011265,2755797,6934623,3491717,375812,6274984,6261479,4886011,994326,92253,288889,13505,31913893,43329253
2010:Q2,GenX,10597345,5040990,3943770,1097220,5556355,810926,113179,251261,173329,77932,43408,41318,2090,805030,207046,305490,591768,1594196,658480,175569,4863764,4858264,3765729,1004298,28792,59444,5500,5733581,34116047
2010:Q2,Millennial,1158496,683864,428787,255077,474633,127134,5449,13065,13065,0,4425,175,4251,51105,29177,15956,22901,124616,48690,32115,678422,677976,409907,260225,5562,2282,446,480074,13135266
2010:Q3,Silent,22222250,6389320,5318071,1071249,15832929,2488587,683970,1838547,1520283,318264,264247,185692,78555,4097344,341428,101715,577421,3053109,2071309,315253,1528075,1522107,1163784,212771,45555,99996,5968,20694175,26505026
2010:Q3,BabyBoom,39380998,11523224,9420258,2102966,27857774,2990480,779466,1960432,1627738,332694,459802,412470,47332,5975434,674627,1046801,2917536,7107882,3568841,376472,6215773,6203165,4824321,994508,86152,298185,12608,33165224,43327787
2010:Q3,GenX,11224772,4991469,3907564,1083904,6233304,822426,112137,249322,180930,68392,43728,41614,2114,1138514,214564,347574,724668,1662202,743823,174347,4848092,4843886,3733881,1020614,25770,63621,4206,6376680,34190003
2010:Q3,Millennial,1256793,714498,452337,262162,542295,135365,5560,17004,14156,2848,5219,543,4676,63672,29421,22869,34222,139662,55720,33580,726405,725836,442704,275832,4741,2559,569,530388,13586428
2010:Q4,Silent,22446670,6256420,5202272,1054148,16190249,2482732,722607,1922127,1437533,484593,279299,203624,75675,4367815,349218,92769,590419,3011267,2058110,313887,1508251,1501696,1119280,225764,43459,113194,6555,20938419,26224240
2010:Q4,BabyBoom,39983218,11329835,9231630,2098206,28653383,2943378,861144,1880357,1444147,436210,457916,410088,47828,6421805,665809,1081807,3042076,7298268,3622155,378667,6177067,6163957,4736424,1037183,89625,300725,13110,33806151,43357716
2010:Q4,GenX,11890259,5031644,3926630,1105014,6858615,835618,134687,257727,171143,86585,50676,47301,3375,1383362,227192,380205,839000,1740906,831834,177407,4848698,4843404,3686284,1065989,26514,64618,5293,7041561,34263907
2010:Q4,Millennial,1350389,757913,479839,278073,592477,139075,5003,15888,15888,0,5235,978,4256,76984,30564,27970,43460,152919,60123,35257,776560,776018,450293,317875,5275,2576,541,573830,14046984
2011:Q1,Silent,22433908,6114397,5065721,1048676,16319511,2508273,692101,1873920,1442756,431164,289392,214236,75156,4598898,358512,89982,595181,2964783,2035990,312479,1485724,1478998,1087800,215872,38520,136805,6726,20948184,25951578
2011:Q1,BabyBoom,40491687,11178067,9076085,2101982,29313620,3021264,847483,1852967,1449726,403241,445275,396082,49193,6815375,660975,1088272,3132741,7408832,3659448,380989,6064543,6051547,4638544,1018247,87253,307503,12996,34427144,43415912
